province_id,province_name,year,PDRB_resmi,konsumsi_perkapita,NTL_mean,IPM,jumlah_penduduk,pct_informal,tax_realization,NO2_median,pct_pertanian,ln_NTL,ln_NO2,ln_konsumsi,ln_penduduk,const,PDRB_lights,w_official,Y_target,Y2_geospatial,true_PDRB,underreporting_rate,shadow_economy,pct_shadow,true_PDRB_lower,true_PDRB_upper,tax_potential,tax_gap,pct_tax_gap,tax_gap_lower,tax_gap_upper
26,Riau,2020,727599.0,3522242.54,154794.5,73.67,6728100,55.97,4054.47,0.039029019,26.75,11.949853709790807,-3.2434498326174044,15.074608429948912,15.72180334378249,1,346206.2367428261,0.4718316504671134,526159.4137066714,527698.25,787987.4470695435,0.07820276118660996,60388.44706954353,8.299688024522233,93697.21901178668,3232863.4328970336,9331.729818045684,5277.259818045684,56.5517853703879,-2944.8620541223027,34230.66792526481
26,Riau,2021,839002.0,3902165.02,160149.45,73.89,6394100,54.57,4813.55,0.042918354,26.88,11.983862720751045,-3.1484557123744206,15.1770420904037,15.670886248141809,1,361856.0105126973,0.478148608587549,590002.7014791803,588990.7,908636.5485693226,0.07767432362818581,69634.54856932256,8.299688030460304,108587.40711209126,3415902.0899742674,10760.515038131234,5946.965038131234,55.26654641583063,-3527.605219305113,35639.22054486404
26,Riau,2022,991615.0,4267012.54,124890.98,74.45,6466800,54.02,5697.33,0.042146385,25.52,11.735196475731621,-3.166606363336866,15.266424500998722,15.682191953709589,1,261904.58372075608,0.4806767929244376,612659.4463814194,452324.97,1072417.3911539651,0.0759446314975463,80802.39115396515,8.148564831508715,118915.74999999844,3763302.0032328684,12700.087271236707,7002.757271236707,55.13944212884763,-4289.071969701306,38869.518937099725
26,Riau,2023,1026470.0,4559321.52,188798.16,74.95,6555800,52.13,5810.98,0.04906354,26.3,12.148433786883336,-3.014639086211943,15.332684380946633,15.695860711974182,1,448177.230354847,0.4895721139723881,731293.2440849718,643280.3,1110112.5734256124,0.07636202070687893,83642.57342561241,8.148564831472173,128416.74999996914,4366192.88237414,13146.491916017747,7335.511916017747,55.79824612435296,-4290.206516148461,45895.59535638857
27,Sulawesi Barat,2019,46365.8,1426004.27,11018.17,65.73,1359200,71.91,377.72,0.003485819,41.5,9.307301007211144,-5.659052255205909,14.170386874341798,14.122406849339859,1,11153.085031565197,0.41013862685587726,25595.179596586444,28142.285,45369.11431000763,0.10567011937256186,-996.6856899923732,-2.14961391800071,84577.7383766756,2962916.289390536,537.2830727183612,159.56307271836113,29.698138806245737,623.8906298236942,34710.572826115
27,Sulawesi Barat,2020,46465.9,1339564.48,15691.28,68.4,1503200,72.63,370.68,0.003613054,42.94,9.660860423024161,-5.623201880900093,14.107855104172923,14.223106727081392,1,17660.727420888048,0.40773057163826143,29405.47690270814,29849.57,45467.062546311754,0.11353355494670334,-998.8374536882475,-2.1496139183535616,87276.4795664987,2905137.179554148,538.4430232743546,167.76302327435457,31.157061383052547,662.8904328965948,34033.36456286472
27,Sulawesi Barat,2021,50565.5,1511626.27,17937.59,68.64,1419200,72.8,426.09,0.003885239,43.83,9.794653789910992,-5.550570778393203,14.228696629242686,14.165603890537453,1,21015.804745620648,0.40716612377850164,33047.439621182275,30706.305,49478.53696738786,0.11597597154638052,-1086.9630326121405,-2.1496139316572376,94316.46119458394,3100909.073792074,585.9488504403802,159.8588504403802,27.282048649849806,690.8513123714033,36296.38035732298
27,Sulawesi Barat,2022,54028.4,1609881.44,16353.53,69.19,1436700,77.25,470.64,0.004285008,44.19,9.70219905516256,-5.452632859956307,14.291671094497554,14.17785937499881,1,18635.784055923603,0.39292730844793716,32542.509377761085,35515.973,52866.99801945197,0.12225628742053157,-1161.4019805480348,-2.1496138707569257,102911.31764063849,3450350.157177251,626.076650895103,155.43665089510296,24.827095959077038,748.0857741388392,40390.08127693167
27,Sulawesi Barat,2023,58572.1,1666872.3,18819.49,69.8,1458900,73.35,457.04,0.004329701,44.72,9.84264831394116,-5.442256792469798,14.326459554119578,14.193193285059987,1,22368.811453710525,0.4053506282934739,37043.83721223889,32699.549,57313.02600438748,0.12043838196744315,-1259.073995612518,-2.149613887179251,109975.5737869182,3789591.054713512,678.7286722860309,221.6886722860309,32.662340834866995,845.3441242403644,44421.13664479658
28,Sulawesi Selatan,2019,504321.0,2593344.29,80571.34,71.66,8819500,60.55,5734.3,0.01131626,21.35,11.296898282133498,-4.481514649490048,14.768458832413272,15.992475737033669,1,148145.15964239737,0.45228403437358666,309237.80566573644,310969.0,540320.4406020509,0.07127591366589703,35999.44060205086,7.138199797757948,81743.11519296195,3345817.746368095,6398.736915945755,664.4369159457547,10.38387614108602,-4766.258353774658,33888.497730652234
28,Sulawesi Selatan,2020,504053.0,2453258.52,93254.54,73.08,9463400,64.22,5209.06,0.010341992,21.72,11.443088022647999,-4.571542778553176,14.712927707006763,16.06294228449029,1,179152.83424677525,0.43775170723165824,321378.43648509815,323019.47,545037.3731865204,0.07582047397782558,40984.37318652042,8.130965034732542,84822.7558163239,3406925.1935595376,6454.597121094836,1245.537121094836,19.296899523351918,-4204.5477547305145,35137.40178035469
28,Sulawesi Selatan,2021,544857.0,2675465.18,89466.64,73.38,9073500,63.24,5822.63,0.011402309,22.54,11.401621097348917,-4.473939400231276,14.799633822258976,16.020868635197214,1,169750.93274853862,0.4415400918403391,335375.3001326173,333067.25,589348.511820044,0.07669115489231257,44491.51182004402,8.165722716243714,93863.20674647366,3577120.4676250964,6979.3511323367375,1156.7211323367374,16.57347668005147,-4711.05634680175,36539.36682446544
28,Sulawesi Selatan,2022,605176.0,2923560.38,72523.46,73.96,9156900,63.55,6712.54,0.012101217,22.13,11.191665374706938,-4.414449252924724,14.888312739711077,16.030018251423055,1,129203.64742916242,0.44033465433729635,338790.7687725519,283990.38,655403.7199983334,0.07697626335349772,50227.71999833337,8.29968802436537,102779.65352917278,3917349.667206429,7761.608969167681,1049.0689691676807,13.516127562403831,-5495.373456175679,39678.61614484575
28,Sulawesi Selatan,2023,652648.0,3148967.07,99335.92,74.6,9260100,62.77,6874.83,0.013124008,21.69,11.506262516748846,-4.333312054313215,14.962585042740455,16.04122540570012,1,194487.15241989147,0.4433803316484881,397626.6609683124,347736.53,705829.4453888914,0.07653344206410795,53181.445388891385,8.148564829569905,112456.77850544345,4264807.572705969,8358.774884657352,1483.9448846573523,17.753138529680392,-5543.0622451667305,43631.09130934665
29,Sulawesi Tengah,2019,185740.0,2175624.29,55153.96,69.5,3042100,62.97,1271.72,0.010937569,23.2,10.917883826274297,-4.515551718746875,14.592826211204782,14.928058624370863,1,90511.2189085837,0.44259537930424003,132659.03739641953,134204.44,199388.9393501087,0.07305603160855692,13648.939350108703,7.348411408478897,83389.94431120186,3170047.4349052394,2361.2605983020203,1089.5405983020203,46.14232749597853,-284.1758040258551,36269.520387695804
29,Sulawesi Tengah,2020,197441.0,2072111.18,71565.21,70.31,3121800,67.37,1295.19,0.012397214,21.76,11.178364341009317,-4.390283509034253,14.544078539223113,14.95392031650645,1,126988.74722672201,0.4260032376246059,157001.63500608556,156533.52,211949.77696832482,0.07485791375045295,14508.776968324819,7.348411408129425,85653.38902810881,3160017.2005988113,2510.0121341005247,1214.8221341005246,48.3990542354833,-280.8409930674967,36127.26748460849
29,Sulawesi Tengah,2021,247280.0,2277014.88,79404.98,70.54,2985700,67.32,1532.36,0.013588851,18.8,11.282316365671408,-4.298505601854791,14.638375879938884,14.909344783179284,1,145363.29767317086,0.4261847937265598,188798.64643162175,186696.33,265456.1545036403,0.07093226140165804,18176.15450364031,7.350434529133093,92171.11321297148,3359824.7996661845,3143.6606275616737,1611.3006275616738,51.25555263296507,-440.8249397263287,38256.31605448955
29,Sulawesi Tengah,2022,323630.0,2487957.44,72479.52,71.01,3015000,67.87,1876.6,0.015368246,15.82,11.191059318178375,-4.175451846356125,14.726972626585571,14.919110388143423,1,129101.89139161797,0.4241961482989734,211619.965799178,167717.92,346364.1307624394,0.06778702262853999,22734.130762439396,7.024729092617926,99229.19421767107,3740822.2347851996,4101.812153172632,2225.212153172632,54.24948949579505,-701.4797186486583,42424.03260801224
29,Sulawesi Tengah,2023,347139.0,2700849.94,97739.77,71.66,3051200,66.1,2048.75,0.016745845,15.77,11.490063817639466,-4.089605111184451,14.809077074030357,14.931045513828291,1,190434.40368133888,0.43066322136089574,257921.30993399225,236603.83,371524.574305994,0.06730508385685409,24385.57430599403,7.024729087193898,109386.90404467632,4315015.608614159,4399.774337879773,2351.024337879773,53.435111833774606,-753.3371885731697,49051.759240324966
30,Sulawesi Tenggara,2019,129225.0,1985533.91,34130.49,71.2,2663700,62.55,1140.65,0.008634248,23.73,10.437946398668482,-4.752018658610684,14.501398408229058,14.795226691688528,1,48499.58072088645,0.44424700133274103,84361.60616696088,84836.055,138720.98464052763,0.07544343703898489,9495.984640527633,7.348411406869904,86725.5680216384,3202735.125025198,1642.8012318886888,502.1512318886887,30.566767430005974,-113.60372901664027,36787.69387990224
30,Sulawesi Tenggara,2020,130107.0,1921124.08,48617.21,71.61,2793100,64.59,1045.11,0.008439281,24.13,10.791732862430923,-4.774858163576569,14.468421031023428,14.842662648081575,1,76820.96278719914,0.4363382494109433,100071.69898267905,100058.18,140731.17686253702,0.07791426965072548,10624.176862537017,8.165722722479972,89196.80525776117,3203381.096470202,1666.6069038798987,621.4969038798988,37.29115140667184,11.201861811682193,36890.883787292725
30,Sulawesi Tenggara,2021,139477.0,2132030.43,52048.19,71.82,2624900,62.81,1385.09,0.009816634,23.61,10.859925299182953,-4.623676985232212,14.572585337149128,14.780553358044124,1,83942.13762137163,0.44322311851786195,108556.47251128759,105427.375,149726.34375824535,0.07615803772947267,10249.343758245348,7.348411392735252,103868.43706845389,3397883.804149501,1773.1320362930433,388.04203629304334,21.88455390520687,-155.02955303459294,38854.29925849159
30,Sulawesi Tenggara,2022,158800.0,2317862.83,46702.57,72.38,2659900,62.39,1587.46,0.010735976,23.27,10.751554474262692,-4.534154934224758,14.65615612511706,14.793799086066247,1,72911.4470904839,0.4448794376723908,111121.4982113648,111647.41,170469.27727422753,0.07601920087408244,11669.277274227527,7.348411381755369,112952.57080214222,3755054.4003804303,2018.779923102269,431.31992310226906,21.365376095055353,-249.82083214376053,42881.7168209363
30,Sulawesi Tenggara,2023,176180.0,2506652.25,61597.86,72.94,2704600,61.84,1633.05,0.010892857,23.02,11.028382408658414,-4.519648025664684,14.734458655911586,14.810464585021396,1,104493.19670277314,0.4470672389127324,136542.01791934454,146165.89,189295.7531929256,0.07592258237341502,13115.753192925593,7.444518783588144,122201.97411820573,4191596.0986925536,2241.7321888427778,608.6821888427778,27.152315154870948,-185.87490864062488,48005.86549901961
31,Sulawesi Utara,2019,130127.0,1908139.88,24248.61,72.99,2494100,54.81,1659.35,0.002343702,20.83,10.09611457513517,-6.056023548455271,14.461639440672121,14.729438500649241,1,31098.941473453666,0.47705371624844956,78340.64480641155,77490.875,139516.4071172537,0.06835558019440331,9389.407117253693,7.215571800820501,83099.43484888866,3221453.3818797995,1652.2210109367086,-7.128989063291328,-0.4314791432926777,-675.2461580847607,36490.66456295883
31,Sulawesi Utara,2020,132230.0,1764650.73,28259.47,73.67,2701800,60.46,1384.78,0.002518599,21.51,10.249183901639439,-5.9840524844385845,14.383463342081829,14.809428775517718,1,37945.99280529475,0.45265254390729676,80623.88851175195,81010.24,142192.0541711271,0.07365221266494255,9962.054171127093,7.533883514427204,87075.40518200246,3201992.542093768,1683.9073220423636,299.12732204236363,17.763882734327716,-353.5907875612015,36534.76985239664
31,Sulawesi Utara,2021,142620.0,1934408.25,29974.92,74.03,2621900,60.7,1600.09,0.002527308,21.09,10.308116311001411,-5.98060057434678,14.475312023721909,14.779409803753154,1,40967.37585106599,0.4516711833785005,86880.93689394495,89202.64,153364.82464859117,0.07361992657517206,10744.824648591166,7.533883500624854,96252.80855222732,3410504.860012692,1816.220693026217,216.13069302621716,11.90002370615526,-460.2175223637014,38788.76392797555
31,Sulawesi Utara,2022,157039.0,2151070.28,27483.69,74.52,2639500,59.15,1867.42,0.002518065,20.9,10.221348016797586,-5.984264529554956,14.581476080891377,14.786100063245808,1,36597.402082798806,0.45808520384791573,91769.9160164686,92915.61,168424.50863296483,0.07287121319470623,11385.508632964833,7.2501153426631815,106687.82940491619,3802916.966760627,1994.5647803717127,127.14478037171261,6.37456259244774,-603.9709405220731,43168.56856333054
31,Sulawesi Utara,2023,171969.0,2386722.66,34278.97,75.04,2660800,58.14,1781.81,0.002896985,20.45,10.44228732558586,-5.844084737978435,14.685431710887372,14.7941373874208,1,48774.04750472837,0.46236360273719257,105734.90957947946,93380.01,184756.12516562003,0.07215399253686905,12787.125165620033,7.4357152542725915,113186.72495028385,4278513.786379387,2187.9717103189305,406.16171031893055,18.563389480923693,-441.39786506876635,48886.4269443284
32,Sumatera Barat,2019,245950.0,2035115.73,54961.02,72.39,5479500,62.13,2605.19,0.015680234,22.15,10.914379485675981,-4.155354340701841,14.526063245020678,15.516524413885584,1,90099.81993274865,0.4459109961651654,159595.1289790571,160148.16,264023.4178170545,0.07424069898920786,18073.41781705449,7.348411391361859,83700.45943820807,3094101.8883916903,3126.6934643037534,521.5034643037534,16.679072325367233,-1613.968533175394,34036.66636377021
32,Sumatera Barat,2020,241894.0,1868881.58,59182.87,74.29,5836200,66.28,2462.1,0.013895991,22.36,10.988387420891854,-4.276154897711937,14.440850724344758,15.579590458085587,1,99199.05438799171,0.42999656002751974,160557.39013446931,161368.0,261970.44732465342,0.07963161820187682,20076.447324653418,8.299688014028218,86633.54811576879,3108155.8746389807,3102.381191271038,640.2811912710381,20.63837909643581,-1436.1434734061613,34346.190490372064
32,Sumatera Barat,2021,253100.0,2050350.83,64263.43,74.56,5534500,64.77,2786.16,0.015280805,21.69,11.070746008151671,-4.181157813385402,14.533521473057762,15.526511785807816,1,110409.33045955925,0.4356539165287096,172573.07949695608,170970.84,274106.5103647684,0.07787620265667274,21006.510364768386,8.299688014527216,94461.25864385435,3281580.691701532,3246.10234034047,459.9423403404703,14.169064684886948,-1667.5039259531934,36075.91135019444
32,Sumatera Barat,2022,285375.0,2265377.95,45805.27,75.16,5597300,65.26,3110.86,0.015024857,21.2,10.732154428984932,-4.198049316077039,14.633252168320963,15.537794896579994,1,71095.61010712896,0.4338018393197987,164050.4035709807,121617.49,309060.2346749333,0.07819589154419074,23685.23467493331,8.299688015745357,105267.21935922615,3658536.9480589395,3660.0413093049433,549.1813093049432,15.004784451715244,-1864.2344942125308,40215.31030333277
32,Sumatera Barat,2023,312769.0,2391297.97,67099.06,75.64,5677600,64.19,2942.48,0.01666227,21.04,11.113925313919768,-4.094608397023441,14.687346860173129,15.55203916619291,1,116784.19480676921,0.43786671337244937,202599.41732766893,163914.42,338727.8512370224,0.07777231862940183,25958.851237022376,8.29968802439576,113367.8081668141,3977772.0144489114,4011.3796245691956,1068.8996245691956,26.646683301234315,-1599.9233897252477,44164.226908421835
33,Sumatera Selatan,2019,453403.0,2911792.51,152702.71,70.02,8497200,60.52,4722.41,0.040702759,14.48,11.936248238266009,-3.201459400133349,14.884279432326002,15.955247255427865,1,340136.68259280175,0.4524068041983352,391379.1352743066,391307.06,480142.66002303094,0.060832865788767974,26739.66002303094,5.897548102467549,88345.01863141161,3314334.979904662,5686.082429505072,963.6724295050717,16.947915220232776,-3676.1854088539594,34527.553529226876
33,Sumatera Selatan,2020,454607.0,2787474.68,154463.55,71.62,8837300,65.26,4613.36,0.033563459,15.17,11.94771342515579,-3.394317333564473,14.840646611301185,15.994491958096372,1,345244.30173720233,0.4338018393197987,392686.04139658017,392189.78,483747.0047242995,0.06598096646006738,29140.004724299477,6.409933134399487,91002.90908229165,3259594.215321561,5728.76682891832,1115.4068289183206,19.470278023672446,-3535.659380059573,33988.33682520455
33,Sumatera Selatan,2021,493637.0,3037482.97,157500.13,71.83,8467400,64.16,5099.58,0.038204604,14.71,11.96718156264431,-3.2647992470717786,14.926539760030861,15.951734053743094,1,354093.4516986727,0.4379817799579538,415210.9833653368,416151.12,526929.551557501,0.06495155403498598,33292.55155750096,6.7443387666445105,100341.47153852344,3503702.5525437077,6240.155508269931,1140.5755082699307,18.277998148577435,-3911.287590742897,36392.96623881001
33,Sumatera Selatan,2022,590079.0,3390360.21,126681.65,72.48,8548600,63.28,6485.77,0.040144234,13.08,11.749432525512495,-3.215276460359515,15.036446730348965,15.961278084815586,1,266796.74608212465,0.4413841807909604,409488.4188919213,353791.5,630111.9665054467,0.06305050142090236,40032.966505446704,6.784340148598187,106595.54274184987,3933490.704189961,7462.091748305909,976.3217483059088,13.083754277445859,-5223.413843979795,40096.53613926959
33,Sumatera Selatan,2023,629169.0,3675916.18,174926.99,73.18,8647300,62.97,6197.26,0.047288888,13.1,12.072123965853518,-3.0514799370879144,15.117312960239095,15.972757691454305,1,405850.9566339191,0.44259537930424003,504690.4907430104,480379.88,672028.9557133379,0.06357567543938217,42859.95571333787,6.812153127909651,115112.19635241288,4294560.151334777,7958.493079987854,1761.2330799878537,22.13023322740065,-4834.045498147995,44661.005786643495
34,Sumatera Utara,2019,799609.0,2442762.91,151144.66,71.74,14639400,55.0,8184.62,0.036170318,20.53,11.92599267044028,-3.319516441240356,14.708640296819745,16.499227082051032,1,335631.9948389188,0.47619047619047616,556573.425868005,556618.8,857842.1542179774,0.06679060047544155,58233.154217977426,7.282703698679908,81205.86072204163,3344368.4851248376,10158.983165865016,1974.3631658650165,19.43465338636481,-7222.940781989485,31421.014875573605
34,Sumatera Utara,2020,811188.0,2261693.98,124401.82,73.62,15588500,59.62,7798.45,0.03202598,21.34,11.731272089405277,-3.4412078305746467,14.631624639149722,16.562044020882176,1,260571.82707788915,0.4561211457763182,511719.5067540937,510900.28,869092.2202451341,0.07280152296733487,57904.220245134085,7.138199806349957,86531.68701982491,3260400.4274779037,10292.211908265701,2493.761908265701,24.229601280002356,-6773.699761945215,30812.794380875635
34,Sumatera Utara,2021,859934.0,2458016.32,167977.32,73.84,14799400,59.33,9046.73,0.032441281,22.04,12.031584249272075,-3.4283235622285,14.714865208630421,16.510097197372012,1,385015.7947460043,0.457331016189518,602210.6201617162,601058.8,929015.1843220706,0.07384042128253253,69081.18432207056,8.03331236142199,98103.72533230518,3455435.034227446,11001.84873400701,1955.11873400701,17.770819989223135,-7884.938067464251,31874.208859035123
34,Sumatera Utara,2022,955193.0,2684735.54,100961.73,74.51,14970500,59.07,10505.8,0.033731798,22.98,11.522496813127436,-3.3893143256666596,14.80309278572961,16.52159215597164,1,198635.3420603591,0.4584211973961676,545457.4095122895,933997.6,1015414.9779667975,0.0757733377018895,60221.97796679754,6.304692137274618,108337.49134197323,3832074.473404376,12025.037026696064,1519.2370266960643,12.633948846255501,-9222.814843157857,34875.48590934691
34,Sumatera Utara,2023,1051000.0,2926166.24,184017.5,75.13,15180500,58.52,10187.8,0.03853133,23.59,12.12278614076423,-3.2562836023828536,14.889203673712492,16.535522267465726,1,433480.5022499736,0.4607445632141541,717999.2535170333,1016076.0,1141645.275231202,0.07700373604276634,90645.2752312019,8.62466938451017,117170.59106765113,4263508.0032360265,13519.917476002325,3332.117476002326,24.645989754869365,-8800.208988835657,40302.73117690433
